SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,NA,Condo/Co-op,827 Hiawatha Pl S #515,Seattle,WA,98144,418000,2,1,Seattle,860,NA,2009,44,486,596,Active,NA,NA,https://www.redfin.com/WA/Seattle/827-Hiawatha-Pl-S-98144/unit-515/home/28624761,NWMLS as Distributed by MLS Grid,2300068,N,Y,47.5950625,-122.3101657
MLS Listing,NA,Condo/Co-op,2530 15th Ave W #405,Seattle,WA,98119,499900,2,2,Interbay,1213,NA,2000,44,412,1355,Active,NA,NA,https://www.redfin.com/WA/Seattle/2530-15th-Ave-W-98119/unit-405/home/60568,NWMLS as Distributed by MLS Grid,2298307,N,Y,47.6416973,-122.3757786
MLS Listing,NA,Townhouse,3938 C S Pearl St,Seattle,WA,98118,699900,2,2,Columbia City,1357,880,2024,44,516,NA,Active,November-24-2024 11:00 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/3938-C-S-Pearl-St-98118/home/192008843,NWMLS as Distributed by MLS Grid,2299308,N,Y,47.556347,-122.281796
MLS Listing,NA,Condo/Co-op,9750 Greenwood Ave N #202,Seattle,WA,98103,469950,2,2,Greenwood,898,NA,1992,44,523,373,Active,NA,NA,https://www.redfin.com/WA/Seattle/9750-Greenwood-Ave-N-98103/unit-202/home/16293,NWMLS as Distributed by MLS Grid,2300014,N,Y,47.7012143,-122.3552004
MLS Listing,NA,Condo/Co-op,1515 E Yesler Way #305,Seattle,WA,98122,419900,2,1.5,Central Area,1062,NA,2002,44,395,568,Active,NA,NA,https://www.redfin.com/WA/Seattle/1515-E-Yesler-Way-98122/unit-305/home/190499243,NWMLS as Distributed by MLS Grid,2299072,N,Y,47.601471,-122.3122345
MLS Listing,NA,Townhouse,3503 Wallingford Ave N,Seattle,WA,98103,998000,2,2,Wallingford,1322,755,2025,45,755,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/3503-Wallingford-Ave-N-98103/home/119963,NWMLS as Distributed by MLS Grid,2299425,N,Y,47.6493967,-122.336597
MLS Listing,NA,Townhouse,222 F 10th Ave E,Seattle,WA,98102,989900,2,2.5,Broadway,1551,504,2024,45,638,1,Active,November-23-2024 12:30 PM,November-23-2024 02:30 PM,https://www.redfin.com/WA/Seattle/222-10th-Ave-E-98102/home/171922858,NWMLS as Distributed by MLS Grid,2298304,N,Y,47.6206267,-122.3191766
MLS Listing,NA,Condo/Co-op,10703 Glen Acres Dr S,Seattle,WA,98168,250000,2,1,Glen Acres,1057,NA,1972,46,237,1023,Active,NA,NA,https://www.redfin.com/WA/Seattle/10703-Glen-Acres-Dr-S-98168/home/190592847,NWMLS as Distributed by MLS Grid,2299102,N,Y,47.5080089,-122.3221139
MLS Listing,NA,Townhouse,8406 26th Ave SW Unit C,Seattle,WA,98106,389000,2,1.5,Westwood,1014,NA,1979,48,384,461,Active,NA,NA,https://www.redfin.com/WA/Seattle/8406-26th-Ave-SW-98106/unit-C/home/192961191,NWMLS as Distributed by MLS Grid,2297962,N,Y,47.5279476,-122.3654658
MLS Listing,NA,Townhouse,1221 B N 47th St,Seattle,WA,98103,895000,2,2,Wallingford,1355,980,2024,49,661,NA,Active,November-23-2024 10:00 AM,November-23-2024 12:00 PM,https://www.redfin.com/WA/Unknown/1221B-N-47th-St-Unknown/home/192261088,NWMLS as Distributed by MLS Grid,2298807,N,Y,47.662646,-122.342673
MLS Listing,NA,Single Family Residential,4821 S Austin St,Seattle,WA,98118,619500,2,2,Seattle,1200,5000,1939,49,516,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/4821-S-Austin-St-98118/home/174301,NWMLS as Distributed by MLS Grid,2295842,N,Y,47.5344461,-122.2716778
MLS Listing,NA,Single Family Residential,4912 S Alaska St,Seattle,WA,98118,729950,2,2.5,Seward Park,1179,1303,2024,49,619,NA,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/4912-S-Alaska-St-98118/home/192941476,NWMLS as Distributed by MLS Grid,2298601,N,Y,47.5607327,-122.2713301
MLS Listing,NA,Condo/Co-op,715 2nd Ave #1902,Seattle,WA,98104,3500000,2,2.5,Downtown,2720,NA,2000,49,1287,2922,Active,NA,NA,https://www.redfin.com/WA/Seattle/715-2nd-Ave-98104/unit-1902/home/66724,NWMLS as Distributed by MLS Grid,2295571,N,Y,47.6033305,-122.3337736
MLS Listing,NA,Single Family Residential,4124 Woodland Park Ave N Unit B,Seattle,WA,98103,767000,2,1.5,Wallingford,942,1,2024,49,814,12,Active,NA,NA,https://www.redfin.com/WA/Seattle/4124-Woodland-Park-Ave-N-98103/unit-B/home/192866725,NWMLS as Distributed by MLS Grid,2298376,N,Y,47.6573668,-122.3443963
MLS Listing,NA,Townhouse,1510 12th Ave S Unit B,Seattle,WA,98144,600000,2,2,N Beacon Hill,948,594,2024,49,633,25,Active,November-24-2024 12:00 PM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/1510-12th-Ave-S-98144/unit-B/home/192937474,NWMLS as Distributed by MLS Grid,2298279,N,Y,47.5895554,-122.316774
MLS Listing,NA,Single Family Residential,5121 S Brandon St,Seattle,WA,98118,799000,2,2.5,Seward Park,1174,1360,2024,49,681,17,Active,November-24-2024 11:00 AM,November-24-2024 12:00 PM,https://www.redfin.com/WA/Seattle/5121-S-Brandon-St-98118/home/192919666,NWMLS as Distributed by MLS Grid,2298527,N,Y,47.553061,-122.2690191
MLS Listing,NA,Condo/Co-op,2100 3rd Ave #2203,Seattle,WA,98121,1600000,2,2.5,Belltown,2100,NA,1973,50,762,2000,Active,NA,NA,https://www.redfin.com/WA/Seattle/2100-3rd-Ave-98121/unit-2203/home/147042006,NWMLS as Distributed by MLS Grid,2298165,N,Y,47.6135917,-122.3422312
MLS Listing,NA,Townhouse,1524 Cherrylane Pl S,Seattle,WA,98144,499950,2,2,N Beacon Hill,1240,NA,1997,50,403,654,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1524-Cherrylane-Pl-S-98144/home/4147,NWMLS as Distributed by MLS Grid,2297228,N,Y,47.5895007,-122.3129895
MLS Listing,NA,Condo/Co-op,1800 43rd Ave E #306,Seattle,WA,98112,1120000,2,2,Madison Park,1135,NA,1964,50,987,968,Active,NA,NA,https://www.redfin.com/WA/Seattle/1800-43rd-Ave-E-98112/unit-306/home/4941,NWMLS as Distributed by MLS Grid,2295691,N,Y,47.6347606,-122.2768134
MLS Listing,NA,Condo/Co-op,2621 2nd Ave #1601,Seattle,WA,98121,665000,2,2,Belltown,1140,12979,1980,50,583,1118,Active,NA,NA,https://www.redfin.com/WA/Seattle/2621-2nd-Ave-98121/unit-1601/home/6815,NWMLS as Distributed by MLS Grid,2296673,N,Y,47.616199,-122.3496287
MLS Listing,NA,Condo/Co-op,3300 Meridian Ave N #304,Seattle,WA,98103,725000,2,2,Wallingford,1073,NA,1993,50,676,575,Active,NA,NA,https://www.redfin.com/WA/Seattle/3300-Meridian-Ave-N-98103/unit-304/home/55973,NWMLS as Distributed by MLS Grid,2296900,N,Y,47.6476298,-122.3335711
MLS Listing,NA,Condo/Co-op,2621 2nd Ave #1104,Seattle,WA,98121,749000,2,2,Belltown,1150,NA,1980,50,651,1100,Active,NA,NA,https://www.redfin.com/WA/Seattle/2621-2nd-Ave-98121/unit-1104/home/37311,NWMLS as Distributed by MLS Grid,2297325,N,Y,47.616199,-122.3496287
MLS Listing,NA,Single Family Residential,3805 35th Ave W,Seattle,WA,98199,740000,2,2,Magnolia,1080,1048,2022,51,685,50,Active,NA,NA,https://www.redfin.com/WA/Seattle/3805-35th-Ave-W-98199/home/182029321,NWMLS as Distributed by MLS Grid,2297252,N,Y,47.6543391,-122.402601
MLS Listing,NA,Townhouse,4612 Woodland Park Ave N,Seattle,WA,98103,699950,2,2.5,Wallingford,1060,740,2020,51,660,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/4612-Woodland-Park-Ave-N-98103/home/119248,NWMLS as Distributed by MLS Grid,2296213,N,Y,47.6625405,-122.3443485
MLS Listing,NA,Condo/Co-op,1410 E Pine St Unit W224,Seattle,WA,98122,495000,2,2,Capitol Hill,888,NA,2005,51,557,661,Active,NA,NA,https://www.redfin.com/WA/Seattle/1410-E-Pine-St-98122/unit-W224/home/105517375,NWMLS as Distributed by MLS Grid,2294554,N,Y,47.615398,-122.3135672
MLS Listing,NA,Condo/Co-op,1250 Alki Ave SW Unit PHC,Seattle,WA,98116,1699000,2,2,Alki,1244,NA,2022,52,1366,1441,Active,November-22-2024 10:00 AM,November-22-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1250-Alki-Ave-SW-98116/unit-PHC/home/177385432,NWMLS as Distributed by MLS Grid,2296965,N,Y,47.5936919,-122.3894827
MLS Listing,NA,Condo/Co-op,2510 6th Ave #3805,Seattle,WA,98121,1676000,2,2,Denny Triangle,1100,NA,2021,53,1524,1085,Active,NA,NA,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-3805/home/192847810,NWMLS as Distributed by MLS Grid,2294691,N,Y,47.6182832,-122.344644
MLS Listing,NA,Condo/Co-op,415 W Republican St #500,Seattle,WA,98119,1515250,2,2,Queen Anne,1812,NA,1997,53,836,1302,Active,NA,NA,https://www.redfin.com/WA/Seattle/415-W-Republican-St-98119/unit-500/home/24220,NWMLS as Distributed by MLS Grid,2296669,N,Y,47.6231429,-122.3627959
MLS Listing,NA,Single Family Residential,10614 28th Ave SW,Seattle,WA,98146,620000,2,2,Shorewood,1180,6090,1947,54,525,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/10614-28th-Ave-SW-98146/home/179257,NWMLS as Distributed by MLS Grid,2295733,N,Y,47.5078267,-122.3680986
MLS Listing,NA,Condo/Co-op,2319 1st Ave #408,Seattle,WA,98121,1450000,2,2,Belltown,1741,NA,2000,56,833,1204,Active,NA,NA,https://www.redfin.com/WA/Seattle/2319-1st-Ave-98121/unit-408/home/191518995,NWMLS as Distributed by MLS Grid,2291108,N,Y,47.6136269,-122.3472097
MLS Listing,NA,Townhouse,5917 26th Ave NW,Seattle,WA,98107,735000,2,2.5,Ballard,1150,1100,2017,56,639,NA,Active,November-24-2024 12:00 PM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/5917-26th-Ave-NW-98107/home/109660308,NWMLS as Distributed by MLS Grid,2294470,N,Y,47.6722452,-122.3902749
MLS Listing,NA,Single Family Residential,9010 13th Ave SW,Seattle,WA,98106,610000,2,1,Highland Park,1260,4346,1942,56,484,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/9010-13th-Ave-SW-98106/home/475325,NWMLS as Distributed by MLS Grid,2294293,N,Y,47.5224857,-122.3514434
MLS Listing,NA,Condo/Co-op,3714 Beach Dr SW #3,Seattle,WA,98116,1150000,2,2,Beach Drive,1677,12299,2002,56,686,1045,Active,NA,NA,https://www.redfin.com/WA/Seattle/3714-Beach-Dr-SW-98116/unit-3/home/17068462,NWMLS as Distributed by MLS Grid,2294027,N,Y,47.5707458,-122.4101329
MLS Listing,NA,Townhouse,6306 26th Ave NW,Seattle,WA,98107,689000,2,1,Ballard,869,724,2020,56,793,NA,Active,November-24-2024 12:00 PM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/6306-26th-Ave-NW-98107/home/172698313,NWMLS as Distributed by MLS Grid,2295444,N,Y,47.674791,-122.389918
MLS Listing,NA,Condo/Co-op,2502 Canterbury Ln E #406,Seattle,WA,98112,875000,2,2,Madison Park,1091,NA,1967,57,802,1290,Active,NA,NA,https://www.redfin.com/WA/Seattle/2502-Canterbury-Ln-E-98112/unit-406/home/192786649,NWMLS as Distributed by MLS Grid,2295362,N,Y,47.642179,-122.280786
MLS Listing,NA,Single Family Residential,1210 NE 96th St Unit C,Seattle,WA,98115,745000,2,2.5,Maple Leaf,1210,1127,2024,57,616,12,Active,NA,NA,https://www.redfin.com/WA/Seattle/1210-NE-96th-St-98115/unit-C/home/192761201,NWMLS as Distributed by MLS Grid,2295788,N,Y,47.6987522,-122.314286
MLS Listing,NA,Condo/Co-op,1920 4th Ave #2105,Seattle,WA,98101,1698000,2,2,Downtown,1955,NA,2010,57,869,2017,Active,NA,NA,https://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-2105/home/28624213,NWMLS as Distributed by MLS Grid,2293817,N,Y,47.6131547,-122.3393871
MLS Listing,NA,Townhouse,6726 Alonzo Ave NW,Seattle,WA,98117,1099000,2,2.5,Whittier,1601,882,2024,57,686,39,Active,NA,NA,https://www.redfin.com/WA/Seattle/6726-Alonzo-Ave-NW-98117/home/192784004,NWMLS as Distributed by MLS Grid,2295748,N,Y,47.6786571,-122.3748083
MLS Listing,NA,Townhouse,14019 Ashworth Ave N,Seattle,WA,98133,599000,2,2,Haller Lake,999,NA,2024,57,600,2,Active,NA,NA,https://www.redfin.com/WA/Seattle/14019-Ashworth-Ave-N-98133/home/192785388,NWMLS as Distributed by MLS Grid,2264060,N,Y,47.7308781,-122.3399389
MLS Listing,NA,Single Family Residential,5225 Delridge Way SW,Seattle,WA,98106,665000,2,1,Delridge,672,4968,1947,57,990,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/5225-Delridge-Way-SW-98106/home/159846,NWMLS as Distributed by MLS Grid,2295501,N,Y,47.5543022,-122.363245
MLS Listing,NA,Townhouse,5710 Roosevelt Way NE Unit B,Seattle,WA,98105,699000,2,1.5,Roosevelt,1080,974,2021,57,647,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/5710-Roosevelt-Way-NE-98105/unit-B/home/175001858,NWMLS as Distributed by MLS Grid,2294110,N,Y,47.6704318,-122.3170935
MLS Listing,NA,Townhouse,2607 E Thomas St,Seattle,WA,98112,799500,2,2,Madison Valley,1278,696,2017,57,626,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2607-E-Thomas-St-98112/home/109972188,NWMLS as Distributed by MLS Grid,2295639,N,Y,47.6211988,-122.2981953
MLS Listing,NA,Condo/Co-op,150 Melrose Ave E #202,Seattle,WA,98102,510000,2,1.5,Capitol Hill,1017,NA,1978,57,501,411,Active,NA,NA,https://www.redfin.com/WA/Seattle/150-Melrose-Ave-E-98102/unit-202/home/22092,NWMLS as Distributed by MLS Grid,2286664,N,Y,47.619913,-122.3275375
MLS Listing,NA,Condo/Co-op,5000 30th Ave NE #306,Seattle,WA,98105,594000,2,2,Bryant,1097,NA,2000,57,541,869,Active,NA,NA,https://www.redfin.com/WA/Seattle/5000-30th-Ave-NE-98105/unit-306/home/103955265,NWMLS as Distributed by MLS Grid,2268159,N,Y,47.6650713,-122.2953314
MLS Listing,NA,Condo/Co-op,506 E Howell St Unit E511,Seattle,WA,98122,479000,2,1,Capitol Hill,704,NA,1992,57,680,639,Active,NA,NA,https://www.redfin.com/WA/Seattle/506-E-Howell-St-98122/unit-E511/home/72467,NWMLS as Distributed by MLS Grid,2294405,N,Y,47.6180456,-122.3249889
MLS Listing,NA,Townhouse,2355 Beacon Ave S,Seattle,WA,98144,614900,2,2,Beacon Hill,1113,935,2023,57,552,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2355-Beacon-Ave-S-98144/home/178441446,NWMLS as Distributed by MLS Grid,2293941,N,Y,47.5818037,-122.3157862
MLS Listing,NA,Condo/Co-op,1111 S Atlantic St #307,Seattle,WA,98134,475000,2,2,Beacon Hill,1150,NA,1980,57,413,733,Active,NA,NA,https://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-307/home/192370134,NWMLS as Distributed by MLS Grid,2292614,N,Y,47.5894862,-122.3183053
MLS Listing,NA,Townhouse,1325 NW 85th St,Seattle,WA,98117,628800,2,2,Ballard,1027,733,2021,57,612,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1325-NW-85th-St-98117/home/171917902,NWMLS as Distributed by MLS Grid,2293834,N,Y,47.6905133,-122.3738871
MLS Listing,NA,Townhouse,7350 15th Ave NW Unit A,Seattle,WA,98117,589000,2,2,Ballard,1350,4250,1999,57,436,453,Active,November-23-2024 09:45 AM,November-23-2024 11:45 AM,https://www.redfin.com/WA/Seattle/7350-15th-Ave-NW-98117/unit-A/home/12426,NWMLS as Distributed by MLS Grid,2288480,N,Y,47.682971,-122.3763936
MLS Listing,NA,Single Family Residential,3824 NE 89th St,Seattle,WA,98115,835500,2,2,Wedgwood,1145,NA,2024,58,730,54,Active,NA,NA,https://www.redfin.com/WA/Seattle/3824-NE-89th-St-98115/home/191717228,NWMLS as Distributed by MLS Grid,2293772,N,Y,47.6932866,-122.2868318
MLS Listing,NA,Condo/Co-op,612 Prospect #301,Seattle,WA,98109,524900,2,1,Queen Anne,931,NA,1968,58,564,576,Active,NA,NA,https://www.redfin.com/WA/Seattle/612-Prospect-St-98109/unit-301/home/38649,NWMLS as Distributed by MLS Grid,2289667,N,Y,47.6291736,-122.3440284
MLS Listing,NA,Condo/Co-op,1400 NW 60th St #302,Seattle,WA,98107,470000,2,1,Ballard,711,NA,1988,58,661,355,Active,NA,NA,https://www.redfin.com/WA/Seattle/1400-NW-60th-St-98107/unit-302/home/2085124,NWMLS as Distributed by MLS Grid,2294747,N,Y,47.6725217,-122.3740138
MLS Listing,NA,Single Family Residential,2350 17th Ave S Unit A,Seattle,WA,98144,685000,2,2,Beacon Hill,1022,549,2021,58,670,25,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/2350-17th-Ave-S-98144/unit-A/home/192758574,NWMLS as Distributed by MLS Grid,2293870,N,Y,47.5814544,-122.3104121
MLS Listing,NA,Single Family Residential,9246 22nd Ave SW,Seattle,WA,98106,510000,2,1,Westwood,670,3133,1942,59,761,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/9246-22nd-Ave-SW-98106/home/472032,NWMLS as Distributed by MLS Grid,2289820,N,Y,47.5196754,-122.3616361
MLS Listing,NA,Condo/Co-op,1500 4th Ave #703,Seattle,WA,98101,865000,2,2,Downtown,1832,NA,1909,59,472,3145,Active,NA,NA,https://www.redfin.com/WA/Seattle/1500-4th-Ave-98101/unit-703/home/191475988,NWMLS as Distributed by MLS Grid,2291821,N,Y,47.6106058,-122.3365042
MLS Listing,NA,Townhouse,9480 Olson Pl SW Unit E,Seattle,WA,98106,399950,2,1.5,White Center,1470,8912,1998,60,272,277,Active,November-23-2024 12:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/9480-Olson-PARK-SW-98106/unit-E/home/191441460,NWMLS as Distributed by MLS Grid,2290678,N,Y,47.517638,-122.339499
MLS Listing,NA,Condo/Co-op,1601 Taylor Ave N #303,Seattle,WA,98109,495000,2,1,Queen Anne,731,NA,1960,60,677,576,Active,NA,NA,https://www.redfin.com/WA/Seattle/1601-Taylor-Ave-N-98109/unit-303/home/48774,NWMLS as Distributed by MLS Grid,2293408,N,Y,47.633266,-122.3462139
MLS Listing,NA,Townhouse,6719 Carleton Ave S Unit B,Seattle,WA,98108,725000,2,2,Georgetown,1455,1044,2022,63,498,50,Active,NA,NA,https://www.redfin.com/WA/Seattle/6719-Carleton-Ave-S-98108/unit-B/home/182264607,NWMLS as Distributed by MLS Grid,2293331,N,Y,47.5418135,-122.3224039
MLS Listing,NA,Single Family Residential,336 25TH Ave E,Seattle,WA,98112,965000,2,1,Capitol Hill,1400,5000,1951,63,689,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/336-25th-Ave-E-98112/home/146562,NWMLS as Distributed by MLS Grid,2293239,N,Y,47.6225104,-122.2996411
MLS Listing,NA,Townhouse,9514 Interlake Ave N,Seattle,WA,98103,730000,2,2,Licton Springs,1346,853,2024,63,542,NA,Active,November-23-2024 10:00 AM,November-23-2024 12:00 PM,https://www.redfin.com/WA/Unknown/9514-Interlake-Ave-N-Unknown/home/191422284,NWMLS as Distributed by MLS Grid,2291997,N,Y,47.698466,-122.340648
MLS Listing,NA,Condo/Co-op,9500 Rainier Ave S #407,Seattle,WA,98118,479950,2,2,Rainier Beach,893,NA,1967,63,537,782,Active,NA,NA,https://www.redfin.com/WA/Seattle/9500-Rainier-Ave-S-98118/unit-407/home/32010,NWMLS as Distributed by MLS Grid,2292968,N,Y,47.5212944,-122.2612784
MLS Listing,NA,Condo/Co-op,88 Virginia St #23,Seattle,WA,98121,995000,2,2.5,Downtown,1294,NA,1982,63,769,1156,Active,NA,NA,https://www.redfin.com/WA/Seattle/88-Virginia-St-98101/unit-23/home/176032580,NWMLS as Distributed by MLS Grid,2292894,N,Y,47.6106404,-122.3433579
MLS Listing,NA,Single Family Residential,4141 51st Ave SW,Seattle,WA,98116,719000,2,1.5,Genesee,1093,1145,2024,64,658,15,Active,NA,NA,https://www.redfin.com/WA/Seattle/4141-51st-Ave-SW-98116/home/192637200,NWMLS as Distributed by MLS Grid,2292009,N,Y,47.565470500000004,-122.39788
MLS Listing,NA,Condo/Co-op,2401 SW Brandon St #216,Seattle,WA,98106,375000,2,1.5,Delridge,941,NA,2001,64,399,647,Active,NA,NA,https://www.redfin.com/WA/Seattle/2401-SW-Brandon-St-98106/unit-216/home/30919,NWMLS as Distributed by MLS Grid,2288343,N,Y,47.5536374,-122.3633627
MLS Listing,NA,Single Family Residential,1215 SW Myrtle St,Seattle,WA,98106,649950,2,1,Highland Park,1750,5628,1924,64,371,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1215-SW-Myrtle-St-98106/home/161363,NWMLS as Distributed by MLS Grid,2291608,N,Y,47.5389392,-122.3511293
MLS Listing,NA,Townhouse,1555 Cherrylane Ave S,Seattle,WA,98144,520000,2,2,N Beacon Hill,1103,154520,1997,64,471,783,Active,NA,NA,https://www.redfin.com/WA/Seattle/1555-Cherrylane-Ave-S-98144/home/17144015,NWMLS as Distributed by MLS Grid,2292367,N,Y,47.5890306,-122.3126507
MLS Listing,NA,Condo/Co-op,769 Hayes St #405,Seattle,WA,98109,499000,2,2,Westlake,753,NA,1989,64,663,578,Active,NA,NA,https://www.redfin.com/WA/Seattle/769-Hayes-St-98109/unit-405/home/18004,NWMLS as Distributed by MLS Grid,2292241,N,Y,47.63375,-122.3414539
MLS Listing,NA,Single Family Residential,1327 15th Ave S,Seattle,WA,98144,835000,2,2,N Beacon Hill,1650,1391,2015,64,506,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1327-15th-Ave-S-98144/home/144493,NWMLS as Distributed by MLS Grid,2289392,N,Y,47.5906117,-122.3142268
MLS Listing,NA,Condo/Co-op,2349 Harbor Ave SW #502,Seattle,WA,98126,760000,2,2,Alki,1373,NA,1990,64,554,809,Active,NA,NA,https://www.redfin.com/WA/Seattle/2349-Harbor-Ave-SW-98126/unit-502/home/20206,NWMLS as Distributed by MLS Grid,2292795,N,Y,47.5809407,-122.3744126
MLS Listing,NA,Condo/Co-op,3318 30th Ave SW Unit B306,Seattle,WA,98126,414950,2,1.5,Alki,804,NA,2000,64,516,650,Active,NA,NA,https://www.redfin.com/WA/Seattle/3318-30th-Ave-SW-98126/unit-B306/home/43425,NWMLS as Distributed by MLS Grid,2291322,N,Y,47.573079,-122.3712031
MLS Listing,NA,Condo/Co-op,1700 Bellevue Ave #301,Seattle,WA,98122,449950,2,1,Capitol Hill,821,NA,1988,65,548,995,Active,NA,NA,https://www.redfin.com/WA/Seattle/1700-Bellevue-Ave-98122/unit-301/home/17065531,NWMLS as Distributed by MLS Grid,2291052,N,Y,47.6165093,-122.3264916
MLS Listing,NA,Condo/Co-op,4511 Greenwood Ave N #1,Seattle,WA,98103,460000,2,2,Phinney Ridge,724,5400,1979,68,635,160,Active,NA,NA,https://www.redfin.com/WA/Seattle/4511-Greenwood-Ave-N-98103/unit-1/home/191519375,NWMLS as Distributed by MLS Grid,2288890,N,Y,47.6618388,-122.3557408
MLS Listing,NA,Condo/Co-op,11525 Greenwood Ave N #202,Seattle,WA,98133,409000,2,2,Greenwood,975,NA,1965,69,419,335,Active,NA,NA,https://www.redfin.com/WA/Seattle/11525-Greenwood-Ave-N-98133/unit-202/home/12318435,NWMLS as Distributed by MLS Grid,2285238,N,Y,47.7131283,-122.3559959
MLS Listing,NA,Single Family Residential,7713 25th Ave NE,Seattle,WA,98115,720000,2,2.5,Wedgwood,1016,1159,2024,70,709,0,Active,NA,NA,https://www.redfin.com/WA/Seattle/7713-25th-Ave-NE-98115/home/192548627,NWMLS as Distributed by MLS Grid,2290494,N,Y,47.6852808,-122.3007979
MLS Listing,NA,Townhouse,7503 25th Ave NE,Seattle,WA,98115,850000,2,2.5,Ravenna,1563,698,2018,70,544,25,Active,NA,NA,https://www.redfin.com/WA/Seattle/7503-25th-Ave-NE-98115/home/145282194,NWMLS as Distributed by MLS Grid,2283050,N,Y,47.6832248,-122.3009779
MLS Listing,NA,Condo/Co-op,1017 Minor Ave #903,Seattle,WA,98104,665000,2,1,First Hill,1187,NA,1930,70,560,992,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/1017-Minor-Ave-98104/unit-903/home/66461,NWMLS as Distributed by MLS Grid,2287473,N,Y,47.6102164,-122.3247887
MLS Listing,NA,Condo/Co-op,2423 8th Ave N #301,Seattle,WA,98109,779000,2,2,Queen Anne,1352,NA,1977,70,576,525,Active,NA,NA,https://www.redfin.com/WA/Seattle/2423-8th-Ave-N-98109/unit-301/home/12093582,NWMLS as Distributed by MLS Grid,2290724,N,Y,47.640256,-122.3433052
MLS Listing,NA,Condo/Co-op,405 Prospect St #201,Seattle,WA,98109,865000,2,2,Queen Anne,1139,NA,1930,70,759,916,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/405-Prospect-St-98109/unit-201/home/2092823,NWMLS as Distributed by MLS Grid,2290388,N,Y,47.6287294,-122.3485755
MLS Listing,NA,Condo/Co-op,745 Bellevue Ave E #401,Seattle,WA,98102,1595000,2,2,Capitol Hill,1626,NA,2006,70,981,890,Active,NA,NA,https://www.redfin.com/WA/Seattle/745-Bellevue-Ave-E-98102/unit-401/home/12304555,NWMLS as Distributed by MLS Grid,2289867,N,Y,47.6264333,-122.327029
MLS Listing,NA,Condo/Co-op,2000 3rd Ave #1804,Seattle,WA,98121,1209000,2,2,Seattle,686,NA,2024,70,1762,655,Active,NA,NA,https://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-1804/home/192544097,NWMLS as Distributed by MLS Grid,2287824,N,Y,47.6125423,-122.3408974
MLS Listing,NA,Condo/Co-op,1511 14th Ave S #103,Seattle,WA,98144,479500,2,1.5,Beacon Hill,841,7253,1995,70,570,469,Active,NA,NA,https://www.redfin.com/WA/Seattle/1511-14th-Ave-S-98144/unit-103/home/38640,NWMLS as Distributed by MLS Grid,2289341,N,Y,47.5895515,-122.3151963
MLS Listing,NA,Condo/Co-op,2000 3rd Ave #2306,Seattle,WA,98121,1799000,2,2,Seattle,1077,NA,2024,71,1670,1010,Active,NA,NA,https://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-2306/home/192527313,NWMLS as Distributed by MLS Grid,2287857,N,Y,47.6125423,-122.3408974
