SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,1015 Sturgus Ave S Unit B,Seattle,WA,98144,815000,3,3.0,Beacon Hill,1640,1238,2021,21,497,,Active,November-24-2024 11:30 AM,November-24-2024 01:30 PM,https://www.redfin.com/WA/Seattle/1015-Sturgus-Ave-S-98144/unit-B/home/175631482,NWMLS as Distributed by MLS Grid,2307383,N,Y,47.5935959,-122.3144747
MLS Listing,,Townhouse,1019 Sturgus Ave S Unit B,Seattle,WA,98144,975000,3,3.5,Beacon Hill,1780,1707,2021,21,548,,Active,November-24-2024 11:30 AM,November-24-2024 01:30 PM,https://www.redfin.com/WA/Seattle/1019-Sturgus-Ave-S-98144/unit-B/home/175631480,NWMLS as Distributed by MLS Grid,2307387,N,Y,47.5934458,-122.3141359
MLS Listing,,Townhouse,6722 35th Pl S,Seattle,WA,98118,688500,3,2.5,Holly Park,1898,2589,2002,23,363,449,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/6722-35th-Pl-S-98118/home/479416,NWMLS as Distributed by MLS Grid,2306735,N,Y,47.5415387,-122.287908
MLS Listing,,Townhouse,716 NW 60th St,Seattle,WA,98107,1099950,3,3.5,Ballard,2109,1900,2024,23,522,2,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/716-NW-60th-St-98107/home/494839,NWMLS as Distributed by MLS Grid,2305573,N,Y,47.6725247,-122.365899
MLS Listing,,Townhouse,820 NW 51st St,Seattle,WA,98107,999950,3,2.5,Ballard,1694,1187,2024,23,590,,Active,,,https://www.redfin.com/WA/Seattle/820-NW-51st-St-98107/home/303263,NWMLS as Distributed by MLS Grid,2306713,N,Y,47.6658657,-122.3673367
MLS Listing,,Single Family Residential,4556 34th Ave S,Seattle,WA,98118,1150000,3,2.5,Columbia City,1887,1382,2021,24,609,,Active,November-23-2024 02:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/4556-34th-Ave-S-98118/home/179591868,NWMLS as Distributed by MLS Grid,2274539,N,Y,47.5611946,-122.2896467
MLS Listing,,Townhouse,9442 20th Ave SW,Seattle,WA,98106,499000,3,2.0,Highland Park,971,681,2022,24,514,,Active,November-24-2024 10:00 AM,November-24-2024 12:00 PM,https://www.redfin.com/WA/Seattle/9442-20th-Ave-SW-98106/home/184017812,NWMLS as Distributed by MLS Grid,2305130,N,Y,47.5177661,-122.3589452
MLS Listing,,Condo/Co-op,3271 SW Avalon Way #204,Seattle,WA,98126,480000,3,2.0,West Seattle,1104,9601,1991,25,435,691,Active,,,https://www.redfin.com/WA/Seattle/3271-SW-Avalon-Way-98126/unit-204/home/34877,NWMLS as Distributed by MLS Grid,2306154,N,Y,47.5638052,-122.3748188
MLS Listing,,Single Family Residential,2814 SW 107th St,Seattle,WA,98146,767000,3,2.0,Seola Beach,2070,6745,1953,25,371,,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/2814-SW-107th-St-98146/home/179560,NWMLS as Distributed by MLS Grid,2305150,N,Y,47.5074853,-122.3691521
MLS Listing,,Single Family Residential,8739 S 113th St,Seattle,WA,98178,1100000,3,2.0,Lakeridge,1950,6233,1924,28,564,,Active,,,https://www.redfin.com/WA/Seattle/8739-S-113th-St-98178/home/177265,NWMLS as Distributed by MLS Grid,2304201,N,Y,47.5015635,-122.221346
MLS Listing,,Single Family Residential,8808 3rd Ave S,Seattle,WA,98108,589950,3,2.5,South Park,1520,2550,2005,28,388,,Active,,,https://www.redfin.com/WA/Seattle/8808-3rd-Ave-S-98108/home/2089348,NWMLS as Distributed by MLS Grid,2305483,N,Y,47.5243039,-122.3304308
MLS Listing,,Townhouse,6509 Ellis Ave S Unit A,Seattle,WA,98108,674950,3,2.0,Georgetown,1401,1010,2016,28,482,,Active,,,https://www.redfin.com/WA/Seattle/6509-Ellis-Ave-S-98108/unit-A/home/113178979,NWMLS as Distributed by MLS Grid,2305774,N,Y,47.5445223,-122.3189506
MLS Listing,,Single Family Residential,8513 39th Ave SW,Seattle,WA,98136,795000,3,2.0,Genesee,1440,4000,1943,28,552,,Active,,,https://www.redfin.com/WA/Seattle/8513-39th-Ave-SW-98136/home/469383,NWMLS as Distributed by MLS Grid,2305698,N,Y,47.5273093,-122.3822742
MLS Listing,,Single Family Residential,2563 Perkins Ln W,Seattle,WA,98199,3500000,3,3.5,Magnolia,3710,14478,1941,28,943,,Active,,,https://www.redfin.com/WA/Seattle/2563-Perkins-Ln-W-98199/home/126838,NWMLS as Distributed by MLS Grid,2267028,N,Y,47.642301,-122.4160008
MLS Listing,,Townhouse,6732 Alonzo Ave NW,Seattle,WA,98117,1050000,3,3.0,Whittier,1610,881,2024,29,652,39,Active,,,https://www.redfin.com/WA/Seattle/6732-Alonzo-Ave-NW-98117/home/193308207,NWMLS as Distributed by MLS Grid,2279072,N,Y,47.6788142,-122.3748356
MLS Listing,,Townhouse,9240 20th Ave SW,Seattle,WA,98106,634950,3,2.0,West Seattle,1375,1000,2024,29,462,10,Active,November-24-2024 12:00 PM,November-24-2024 03:00 PM,https://www.redfin.com/WA/Seattle/9240-20th-Ave-SW-98106/home/190251073,NWMLS as Distributed by MLS Grid,2305203,N,Y,47.5198563,-122.3590768
MLS Listing,,Townhouse,3102 S Walden St,Seattle,WA,98144,589950,3,2.0,Mt Baker,1050,428,2024,29,562,,Active,,,https://www.redfin.com/WA/Seattle/3102-S-Walden-St-98144/home/171883,NWMLS as Distributed by MLS Grid,2305366,N,Y,47.5736006,-122.2927899
MLS Listing,,Single Family Residential,229 33rd Ave E,Seattle,WA,98112,1295000,3,3.0,Denny Blaine,1360,3700,1909,29,952,,Active,,,https://www.redfin.com/WA/Seattle/229-33rd-Ave-E-98112/home/141650,NWMLS as Distributed by MLS Grid,2304844,N,Y,47.6210679,-122.2903925
MLS Listing,,Townhouse,1112 21st Ave S Unit A,Seattle,WA,98144,759000,3,2.5,Judkins,1370,1318,2024,29,554,21,Active,,,https://www.redfin.com/WA/Seattle/1112-21st-Ave-S-98144/unit-A/home/193303441,NWMLS as Distributed by MLS Grid,2305224,N,Y,47.5926514,-122.3045762
MLS Listing,,Single Family Residential,1315 Yakima Ave S,Seattle,WA,98144,724000,3,2.5,Judkins,1250,2400,1998,29,579,,Active,November-24-2024 11:00 AM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/1315-Yakima-Ave-S-98144/home/148611,NWMLS as Distributed by MLS Grid,2304846,N,Y,47.5916987,-122.2947137
MLS Listing,,Townhouse,9876 11th Ave SW,Seattle,WA,98106,699000,3,3.5,White Center,1757,3584,2021,29,398,300,Active,,,https://www.redfin.com/WA/Seattle/9876-11th-Ave-SW-98106/home/171917726,NWMLS as Distributed by MLS Grid,2302549,N,Y,47.514928,-122.3487799
MLS Listing,,Townhouse,3638 Beach Dr SW Unit B,Seattle,WA,98116,1225000,3,2.5,Beach Drive,2010,1638,2008,29,609,,Active,,,https://www.redfin.com/WA/Seattle/3638-Beach-Dr-SW-98116/unit-B/home/151332,NWMLS as Distributed by MLS Grid,2305070,N,Y,47.5717149,-122.4115976
MLS Listing,,Single Family Residential,2704 NE 92nd St,Seattle,WA,98115,925000,3,1.0,Wedgwood,1920,10604,1920,29,482,,Active,,,https://www.redfin.com/WA/Seattle/2704-NE-92nd-St-98115/home/315349,NWMLS as Distributed by MLS Grid,2293895,N,Y,47.6959417,-122.2984892
MLS Listing,,Townhouse,1709 D 15th Ave S,Seattle,WA,98144,1025000,3,2.0,N Beacon Hill,2040,2399,2022,29,502,,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1709D-15th-Ave-S-98144/home/193292072,NWMLS as Distributed by MLS Grid,2305013,N,Y,47.5880269,-122.314192
MLS Listing,,Condo/Co-op,4528 8th Ave NE Unit 5C,Seattle,WA,98105,839000,3,2.0,University District,1535,11026,1996,30,547,1060,Active,,,https://www.redfin.com/WA/Seattle/4528-8th-Ave-NE-98105/unit-5C/home/40837,NWMLS as Distributed by MLS Grid,2302644,N,Y,47.6620286,-122.3192484
MLS Listing,,Townhouse,4546 40th Ave SW,Seattle,WA,98116,739950,3,2.5,Genesee,1364,900,2024,30,542,,Active,,,https://www.redfin.com/WA/Seattle/4546-40th-Ave-SW-98116/home/193270899,NWMLS as Distributed by MLS Grid,2301693,N,Y,47.5616305,-122.3828218
MLS Listing,,Townhouse,9212 20th Ave SW Unit A,Seattle,WA,98106,667990,3,2.0,Westwood Village,1441,1081,2024,30,464,,Active,November-23-2024 12:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/9212-20th-Ave-SW-98106/unit-A/home/193269742,NWMLS as Distributed by MLS Grid,2304700,N,Y,47.5205985,-122.3588845
MLS Listing,,Townhouse,824 C NW 52nd St,Seattle,WA,98107,799000,3,2.0,Ballard,1377,1170,2024,31,580,,Active,November-24-2024 12:00 PM,November-24-2024 03:00 PM,https://www.redfin.com/WA/Seattle/824-NW-52nd-St-98107/home/2081571,NWMLS as Distributed by MLS Grid,2304457,N,Y,47.6667067,-122.3674589
MLS Listing,,Single Family Residential,10715 61st Ave S,Seattle,WA,98178,750000,3,2.0,Rainier Beach,1270,6000,1956,31,591,,Active,November-23-2024 01:30 PM,November-23-2024 03:30 PM,https://www.redfin.com/WA/Seattle/10715-61st-Ave-S-98178/home/178990,NWMLS as Distributed by MLS Grid,2304423,N,Y,47.503923,-122.25756
MLS Listing,,Single Family Residential,13053 Roosevelt Way NE,Seattle,WA,98125,665000,3,2.0,Pinehurst,1010,6679,1950,31,658,,Active,,,https://www.redfin.com/WA/Seattle/13053-Roosevelt-Way-NE-98125/home/102061,NWMLS as Distributed by MLS Grid,2304294,N,Y,47.7240553,-122.3255031
MLS Listing,,Single Family Residential,2423 SW Findlay,Seattle,WA,98106,529997,3,2.5,Delridge,1205,520,2024,31,440,,Active,November-23-2024 01:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/2423-SW-Findlay-St-98106/home/193261273,NWMLS as Distributed by MLS Grid,2300957,N,Y,47.5517852,-122.3635118
MLS Listing,,Townhouse,6349 Airport Way S,Seattle,WA,98108,899500,3,3.0,Georgetown,1911,12000,2024,32,471,,Active,,,https://www.redfin.com/WA/Seattle/6349-Airport-Way-S-98108/home/193222676,NWMLS as Distributed by MLS Grid,2303887,N,Y,47.5464151,-122.3129102
MLS Listing,,Single Family Residential,7701 8th Ave SW,Seattle,WA,98106,579995,3,2.0,Highland Park,1740,8160,1919,32,333,,Active,,,https://www.redfin.com/WA/Seattle/7701-8th-Ave-SW-98106/home/475071,NWMLS as Distributed by MLS Grid,2296272,N,Y,47.5335837,-122.3461078
MLS Listing,,Townhouse,6522 32nd Ave NE Unit A,Seattle,WA,98115,1190000,3,2.5,Bryant,2003,,2017,33,594,522,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/6522-32nd-Ave-NE-98115/unit-A/home/180912265,NWMLS as Distributed by MLS Grid,2303789,N,Y,47.6762825,-122.29255
MLS Listing,,Single Family Residential,6148 S 125th St,Seattle,WA,98178,595000,3,1.5,Campbell Hill,1530,7320,1966,34,389,,Active,,,https://www.redfin.com/WA/Seattle/6148-S-125th-St-98178/home/196758,NWMLS as Distributed by MLS Grid,2298980,N,Y,47.4912903,-122.2558539
MLS Listing,,Single Family Residential,9829 47th Ave SW,Seattle,WA,98136,1040000,3,2.0,Fauntleroy,1860,9576,1942,35,559,,Active,,,https://www.redfin.com/WA/Seattle/9829-47th-Ave-SW-98136/home/157496,NWMLS as Distributed by MLS Grid,2303579,N,Y,47.5144364,-122.3938538
MLS Listing,,Townhouse,9212 20th Ave SW Unit B,Seattle,WA,98106,645990,3,2.0,Westwood Village,1428,771,2024,35,452,,Active,November-23-2024 12:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/9212-20th-Ave-SW-98106/unit-B/home/193205020,NWMLS as Distributed by MLS Grid,2303620,N,Y,47.5205985,-122.3588845
MLS Listing,,Townhouse,2623 44th Ave SW,Seattle,WA,98116,749950,3,2.0,North Admiral,1455,1308,2024,35,515,,Active,,,https://www.redfin.com/WA/Seattle/2623-44th-Ave-SW-98116/home/191020483,NWMLS as Distributed by MLS Grid,2303380,N,Y,47.5806117,-122.3884731
MLS Listing,,Townhouse,203 11th Ave E,Seattle,WA,98102,1225950,3,2.5,Capitol Hill,1958,1198,2024,35,626,,Active,,,https://www.redfin.com/WA/Seattle/203-11th-Ave-E-98102/home/193204925,NWMLS as Distributed by MLS Grid,2303040,N,Y,47.6202054,-122.3185759
MLS Listing,,Townhouse,531 S Sullivan St Unit E,Seattle,WA,98108,569500,3,2.5,South Park,1330,1653,2018,35,428,,Active,,,https://www.redfin.com/WA/Seattle/531-S-Sullivan-St-98108/unit-E/home/171930974,NWMLS as Distributed by MLS Grid,2302362,N,Y,47.5271082,-122.3269238
MLS Listing,,Single Family Residential,603 36th Ave,Seattle,WA,98122,1199000,3,2.0,Madrona,2122,7650,1903,35,565,,Active,November-23-2024 12:30 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/603-36th-Ave-98122/home/140467,NWMLS as Distributed by MLS Grid,2303349,N,Y,47.6069277,-122.2874509
MLS Listing,,Single Family Residential,10917 Garden Pl S,Seattle,WA,98178,899950,3,3.0,Lakeridge,2140,8460,1946,35,421,,Active,,,https://www.redfin.com/WA/Seattle/10917-Rainier-Ave-S-98178/home/197599,NWMLS as Distributed by MLS Grid,2303064,N,Y,47.5045199,-122.2285688
MLS Listing,,Single Family Residential,10928 26th Ave SW,Seattle,WA,98146,888850,3,2.0,North Shorewood,1450,15688,1928,35,613,,Active,,,https://www.redfin.com/WA/Seattle/10928-26th-Ave-SW-98146/home/180751,NWMLS as Distributed by MLS Grid,2301499,N,Y,47.5048158,-122.3652167
MLS Listing,,Single Family Residential,1556 Magnolia Way W,Seattle,WA,98199,1800000,3,3.0,Magnolia,3140,13920,1934,36,573,,Active,November-23-2024 12:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1556-Magnolia-Way-W-98199/home/126229,NWMLS as Distributed by MLS Grid,2302613,N,Y,47.6340794,-122.3899675
MLS Listing,,Townhouse,4509 NE 55th St,Seattle,WA,98105,899950,3,2.0,Hawthorne Hills,1851,1,1979,36,486,500,Active,,,https://www.redfin.com/WA/Seattle/4509-NE-55th-St-98105/home/179831491,NWMLS as Distributed by MLS Grid,2303201,N,Y,47.6688282,-122.2791546
MLS Listing,,Single Family Residential,1207 26th Ave E,Seattle,WA,98112,2195000,3,2.0,Montlake,2410,6000,1952,36,911,,Active,,,https://www.redfin.com/WA/Seattle/1207-26th-Ave-E-98112/home/146618,NWMLS as Distributed by MLS Grid,2303181,N,Y,47.630555,-122.2993277
MLS Listing,,Townhouse,2314 SW Hudson St,Seattle,WA,98106,650000,3,2.5,Delridge,1250,1210,2009,36,520,,Active,,,https://www.redfin.com/WA/Seattle/2314-SW-Hudson-St-98106/home/22441362,NWMLS as Distributed by MLS Grid,2297565,N,Y,47.5575971,-122.3624338
MLS Listing,,Townhouse,1120 B 13th Ave,Seattle,WA,98122,849950,3,3.0,Capitol Hill,1389,550,2024,36,612,0,Active,November-23-2024 03:00 PM,November-23-2024 05:00 PM,https://www.redfin.com/WA/Seattle/1120-13th-Ave-98122/home/189616327,NWMLS as Distributed by MLS Grid,2302868,N,Y,47.6122634,-122.3151428
MLS Listing,,Townhouse,8455 24th Ave SW Unit A,Seattle,WA,98106,925000,3,3.5,Westwood,1824,1612,2024,36,507,60,Active,,,https://www.redfin.com/WA/Seattle/8455-24th-Ave-SW-98106/unit-A/home/193044058,NWMLS as Distributed by MLS Grid,2303115,N,Y,47.5266124,-122.3634555
MLS Listing,,Single Family Residential,2111 22nd Ave E,Seattle,WA,98112,1399950,3,1.5,Montlake,2240,4913,1923,36,625,,Active,,,https://www.redfin.com/WA/Seattle/2111-22nd-Ave-E-98112/home/137955,NWMLS as Distributed by MLS Grid,2301106,N,Y,47.638296,-122.3043881
MLS Listing,,Townhouse,4411 42nd Ave SW,Seattle,WA,98116,730000,3,2.5,Alaska Junction,1250,574,2021,36,584,,Active,,,https://www.redfin.com/WA/Seattle/4411-42nd-Ave-SW-98116/home/173649220,NWMLS as Distributed by MLS Grid,2302998,N,Y,47.5642682,-122.3857496
MLS Listing,,Single Family Residential,2956 E Republican St,Seattle,WA,98112,1185000,3,2.0,Madison Valley,1500,4128,1907,36,790,,Active,,,https://www.redfin.com/WA/Seattle/2956-E-Republican-St-98112/home/146379,NWMLS as Distributed by MLS Grid,2302658,N,Y,47.6238643,-122.2933626
MLS Listing,,Townhouse,3048 21st Ave W Unit A,Seattle,WA,98199,845000,3,2.5,Magnolia,1510,1606,2007,36,560,,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/3048-21st-Ave-W-98199/unit-A/home/12318778,NWMLS as Distributed by MLS Grid,2300029,N,Y,47.6479997,-122.3828628
MLS Listing,,Townhouse,12520 15th Ave NE Unit C,Seattle,WA,98125,649000,3,2.5,Pinehurst,1442,1108,2020,36,450,447,Active,,,https://www.redfin.com/WA/Seattle/12520-15th-Ave-NE-98125/unit-C/home/191426175,NWMLS as Distributed by MLS Grid,2302071,N,Y,47.7201131,-122.312231
MLS Listing,,Townhouse,511 Howe Unit C,Seattle,WA,98109,1549900,3,2.5,Queen Anne,1640,839,2024,36,945,25,Active,November-23-2024 01:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/511-Howe-St-98109/unit-C/home/191243713,NWMLS as Distributed by MLS Grid,2302919,N,Y,47.635498,-122.3469592
MLS Listing,,Townhouse,7526 43rd Ave S,Seattle,WA,98118,755000,3,3.5,Brighton,1600,1600,2014,36,472,65,Active,,,https://www.redfin.com/WA/Seattle/7526-43rd-Ave-S-98118/home/179741716,NWMLS as Distributed by MLS Grid,2302841,N,Y,47.5344284,-122.2787473
MLS Listing,,Single Family Residential,11516 78th Ave S,Seattle,WA,98178,850000,3,3.0,Bryn Mawr,2010,6000,1979,37,423,,Active,,,https://www.redfin.com/WA/Seattle/11516-78th-Ave-S-98178/home/199652,NWMLS as Distributed by MLS Grid,2291386,N,Y,47.5001255,-122.2353292
MLS Listing,,Single Family Residential,5044 32nd Ave S,Seattle,WA,98118,689000,3,1.0,Beacon Hill,950,3150,1948,37,725,,Active,,,https://www.redfin.com/WA/Seattle/5044-32nd-Ave-S-98118/home/478066,NWMLS as Distributed by MLS Grid,2301641,N,Y,47.5557188,-122.2913553
MLS Listing,,Single Family Residential,14512 38th Ave NE,Lake Forest Park,WA,98155,1230000,3,3.0,Sheridan,2994,11740,1948,37,411,,Active,,,https://www.redfin.com/WA/Lake-Forest-Park/14512-38th-Ave-NE-98155/home/89907,NWMLS as Distributed by MLS Grid,2302308,N,Y,47.7341459,-122.2867995
MLS Listing,,Townhouse,119 27th Ave E Unit A,Seattle,WA,98112,749000,3,2.5,Madison Valley,1350,1396,2006,37,555,,Active,,,https://www.redfin.com/WA/Seattle/119-27th-Ave-E-98112/unit-A/home/11761666,NWMLS as Distributed by MLS Grid,2301131,N,Y,47.6194891,-122.2975799
MLS Listing,,Townhouse,1060 SW 100th St,Seattle,WA,98106,689900,3,3.0,White Center,1720,1861,2021,38,401,305,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1060-SW-100th-St-98106/home/171917750,NWMLS as Distributed by MLS Grid,2302327,N,Y,47.5139774,-122.34846
MLS Listing,,Single Family Residential,10315 Stone Ave N,Seattle,WA,98133,699950,3,2.0,Northgate,1350,5050,1926,38,518,,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/10315-Stone-Ave-N-98133/home/105102,NWMLS as Distributed by MLS Grid,2301655,N,Y,47.703705,-122.342364
MLS Listing,,Townhouse,7322 Rainier Ave S #104,Seattle,WA,98118,534950,3,2.5,Seward Park,1329,,2006,39,403,658,Active,,,https://www.redfin.com/WA/Seattle/7322-Rainier-Ave-S-98118/unit-104/home/12448162,NWMLS as Distributed by MLS Grid,2296442,N,Y,47.5365337,-122.2692952
MLS Listing,,Single Family Residential,8026 24th Ave NW Unit B,Seattle,WA,98117,699950,3,2.0,Loyal Heights,1040,1050,2024,39,673,5,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/8026-24th-Ave-NW-98117/unit-B/home/193091762,NWMLS as Distributed by MLS Grid,2301492,N,Y,47.6876369,-122.3872787
MLS Listing,,Single Family Residential,8026 24th Ave NW,Seattle,WA,98117,979950,3,2.5,Loyal Heights,1661,1150,2024,39,590,5,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/8026-24th-Ave-NW-98117/home/192443451,NWMLS as Distributed by MLS Grid,2301493,N,Y,47.6876369,-122.3872787
MLS Listing,,Townhouse,508 N 46th St Unit B,Seattle,WA,98103,850000,3,2.0,Fremont,1380,1204,2006,41,616,,Active,,,https://www.redfin.com/WA/Seattle/508-N-46th-St-98103/unit-B/home/299001,NWMLS as Distributed by MLS Grid,2300680,N,Y,47.6623184,-122.3522908
MLS Listing,,Single Family Residential,9610 11TH Ave SW,Seattle,WA,98106,544950,3,2.0,West Seattle,900,5109,1952,42,606,,Active,,,https://www.redfin.com/WA/Seattle/9610-11th-Ave-SW-98106/home/182704,NWMLS as Distributed by MLS Grid,2300694,N,Y,47.5168831,-122.3488419
MLS Listing,,Single Family Residential,935 N 81st St,Seattle,WA,98103,849000,3,2.0,Green Lake,1840,4080,1916,42,461,,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/935-N-81st-St-98103/home/300154,NWMLS as Distributed by MLS Grid,2296354,N,Y,47.6874884,-122.3457289
MLS Listing,,Single Family Residential,5022 32nd Ave S,Seattle,WA,98118,799950,3,1.0,Beacon Hill,2660,9602,1906,42,301,,Active,,,https://www.redfin.com/WA/Seattle/5022-32nd-Ave-S-98118/home/479223,NWMLS as Distributed by MLS Grid,2301034,N,Y,47.55631,-122.2912823
MLS Listing,,Townhouse,1410 Orange Pl N,Seattle,WA,98109,1445000,3,2.5,Queen Anne,1749,856,2024,42,826,,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/1410-Orange-Pl-N-98109/home/193044846,NWMLS as Distributed by MLS Grid,2300920,N,Y,47.6314688,-122.3534781
MLS Listing,,Single Family Residential,10803 2nd Ave SW,Seattle,WA,98146,585000,3,1.0,Top Hat,1850,8000,1941,43,316,,Active,November-23-2024 11:00 AM,November-23-2024 01:30 PM,https://www.redfin.com/WA/Seattle/10803-2nd-Ave-SW-98146/home/182914,NWMLS as Distributed by MLS Grid,2298466,N,Y,47.5064065,-122.3366578
MLS Listing,,Single Family Residential,2115 N 90th St,Seattle,WA,98103,1015000,3,3.0,Licton Springs,1923,5400,1910,43,528,,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/2115-N-90th-St-98103/home/105409,NWMLS as Distributed by MLS Grid,2297959,N,Y,47.6936408,-122.3333051
MLS Listing,,Townhouse,14592 Westminster Way N,Shoreline,WA,98133,737669,3,3.5,Westminster,1574,,2024,43,469,405,Active,,,https://www.redfin.com/WA/Shoreline/14592-Westminster-Way-N-98133/home/193019723,NWMLS as Distributed by MLS Grid,2300830,N,Y,47.7355684,-122.3546292
MLS Listing,,Single Family Residential,6248 31st Ave NE,Seattle,WA,98115,1200000,3,2.0,Bryant,2070,5000,1922,43,580,,Active,,,https://www.redfin.com/WA/Seattle/6248-31st-Ave-NE-98115/home/312771,NWMLS as Distributed by MLS Grid,2300768,N,Y,47.6753861,-122.2940261
MLS Listing,,Single Family Residential,2305 41st Ave E,Seattle,WA,98112,2325000,3,3.5,Madison Park,2868,4000,1927,43,811,,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/2305-41st-Ave-E-98112/home/140096,NWMLS as Distributed by MLS Grid,2297729,N,Y,47.6393689,-122.2799301
MLS Listing,,Townhouse,324 NW 41st St,Seattle,WA,98107,839000,3,2.0,Ballard,1520,1017,2013,43,552,,Active,,,https://www.redfin.com/WA/Seattle/324-NW-41st-St-98107/home/49671829,NWMLS as Distributed by MLS Grid,2300547,N,Y,47.6571355,-122.3621472
MLS Listing,,Single Family Residential,1315 14th Ave S Unit A,Seattle,WA,98144,989950,3,2.5,N Beacon Hill,1745,1227,2024,43,567,,Active,November-23-2024 12:45 PM,November-23-2024 02:15 PM,https://www.redfin.com/WA/Seattle/1315-14th-Ave-S-98144/unit-A/home/193014570,NWMLS as Distributed by MLS Grid,2300281,N,Y,47.590986,-122.3151003
MLS Listing,,Single Family Residential,10823 37th Ave SW,Seattle,WA,98146,720000,3,1.0,Arbor Heights,1240,6195,1948,43,581,,Active,,,https://www.redfin.com/WA/Seattle/10823-37th-Ave-SW-98146/home/156253,NWMLS as Distributed by MLS Grid,2300062,N,Y,47.5057818,-122.3790409
MLS Listing,,Condo/Co-op,6025 47th Ave S Unit B,Seattle,WA,98118,649950,3,2.0,Columbia City,992,2997,2024,43,655,62,Active,,,https://www.redfin.com/WA/Seattle/6025-47th-Ave-S-98118/unit-B/home/193013120,NWMLS as Distributed by MLS Grid,2300293,N,Y,47.5474764,-122.2742624
MLS Listing,,Single Family Residential,808 Lakeside Ave S,Seattle,WA,98144,8800000,3,4.0,Leschi,3732,14130,1948,44,2358,,Active,,,https://www.redfin.com/WA/Seattle/808-Lakeside-Ave-S-98144/home/142008,NWMLS as Distributed by MLS Grid,2299852,N,Y,47.5953721,-122.2874048
MLS Listing,,Single Family Residential,8218 Bagley Ave N,Seattle,WA,98103,1085000,3,2.5,Green Lake,1800,3200,1952,44,603,,Active,,,https://www.redfin.com/WA/Seattle/8218-Bagley-Ave-N-98103/home/306704,NWMLS as Distributed by MLS Grid,2299498,N,Y,47.6892491,-122.3318306
MLS Listing,,Single Family Residential,10451 Alderbrook Pl NW,Seattle,WA,98177,865000,3,2.0,Greenwood,1740,1346,2016,44,497,,Active,,,https://www.redfin.com/WA/Seattle/10451-Alderbrook-Pl-NW-98177/home/104460588,NWMLS as Distributed by MLS Grid,2299235,N,Y,47.7048434,-122.3654233
MLS Listing,,Townhouse,6543 35th Ave SW Unit E,Seattle,WA,98126,879000,3,2.5,Gatewood,1768,825,2023,44,497,,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/6543-35th-Ave-SW-98126/unit-E/home/192147640,NWMLS as Distributed by MLS Grid,2299659,N,Y,47.5434573,-122.3768416
MLS Listing,,Single Family Residential,612 NE 55th St,Seattle,WA,98105,774000,3,2.0,Seattle,1120,4907,1982,44,691,,Active,,,https://www.redfin.com/WA/Seattle/612-NE-55th-St-98105/home/311893,NWMLS as Distributed by MLS Grid,2299721,N,Y,47.6688382,-122.3212606
